show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,Duration in Mins,First Category,Murder Mystery?
s3448,Movie,A Plastic Ocean,N/A,Tanya Streeter,"United Kingdom, Hong Kong","Friday, 4 October 2019",2016,TV-14,100 min,Documentaries,100,Documentaries,No
s3509,Movie,True: Tricky Treat Day,N/A,"Michela Luci, Jamie Watson, Eric Peterson, Anna Claire Bartlam, Nicolas Aqui, Cory Doran, Julie Lemieux, Derek McGrath",Canada,"Friday, 20 September 2019",2019,TV-Y,24 min,Children & Family Movies,24,Children & Family Movies,No
s3574,Movie,Our Planet - Behind The Scenes,N/A,David Attenborough,United Kingdom,"Tuesday, 20 August 2019",2019,TV-G,63 min,Documentaries,63,Documentaries,No
s3581,Movie,Invader Zim: Enter the Florpus,N/A,"Richard Steven Horvitz, Rikki Simons, Andy Berman, Melissa Fahn, Rodger Bumpass, Jhonen Vasquez, Wally Wingert, Kevin McDonald, Olivia d'Abo, Eric Bauza","South Korea, United States","Friday, 16 August 2019",2019,TV-Y7,72 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",72,Children & Family Movies,No
s3585,Movie,Super Monsters Back to School,N/A,"Elyse Maloway, Vincent Tong, Erin Matthews, Andrea Libman, Alessandro Juliani, Nicole Anthony, Diana Kaarina, Gigi Saul Guerrero, Ian James Corlett, Britt McKillip, Kathleen Barr",Canada,"Friday, 16 August 2019",2019,TV-Y,24 min,Children & Family Movies,24,Children & Family Movies,No
s3630,Movie,Otherhood,N/A,,"United Kingdom, United States","Friday, 2 August 2019",2019,R,101 min,Comedies,101,Comedies,No
s3713,Movie,Hikaru Utada Laughter in the Dark Tour 2018,N/A,Hikaru Utada,Japan,"Wednesday, 26 June 2019",2018,TV-PG,141 min,"International Movies, Music & Musicals",141,International Movies,No
s3925,Movie,Francesco De Carlo: Cose di Questo Mondo,N/A,Francesco De Carlo,Italy,"Friday, 12 April 2019",2019,TV-MA,61 min,Stand-Up Comedy,61,Stand-Up Comedy,No
s4146,Movie,True: Happy Hearts Day,N/A,"Michela Luci, Jamie Watson, Eric Peterson, Cory Doran, Nicolas Aqui","United States, Canada","Friday, 1 February 2019",2019,TV-Y,24 min,Children & Family Movies,24,Children & Family Movies,No
s4171,Movie,Polar,N/A,,"United States, Germany","Friday, 25 January 2019",2019,TV-MA,119 min,"Action & Adventure, International Movies",119,Action & Adventure,Yes
s4176,Movie,Close,N/A,"Noomi Rapace, Sophie Nélisse, Indira Varma, George Georgiou, Christopher Sciueref, Eoin Macken","United Kingdom, United States","Friday, 18 January 2019",2019,TV-MA,95 min,"Action & Adventure, International Movies",95,Action & Adventure,No
s4188,Movie,Adhugo,N/A,,India,"Tuesday, 15 January 2019",2018,TV-14,105 min,"Comedies, Independent Movies, International Movies",105,Comedies,No
s4236,Movie,Gina Yashere: Skinny B*tch,N/A,Gina Yashere,United Kingdom,"Monday, 31 December 2018",2008,TV-MA,58 min,Stand-Up Comedy,58,Stand-Up Comedy,No
s4242,Movie,Secrets in the Hot Spring,N/A,"Chang Ting-hu, Hong Yan-xiang, Lin He Xuan, Kuo Shu-yao, Law Kar-Ying, Mimi Chu",Taiwan,"Monday, 31 December 2018",2018,TV-14,108 min,"Comedies, Horror Movies, International Movies",108,Comedies,No
s4466,Movie,Yeh Hai Bakrapur,N/A,"Amit Sial, Yoshika Verma, Anshuman Jha, Asif Basra, Suruchi Aulakh",India,"Thursday, 1 November 2018",2014,TV-PG,95 min,"Comedies, Dramas, Independent Movies",95,Comedies,No
s4475,Movie,Santo Cachón,N/A,,Colombia,"Friday, 26 October 2018",2018,TV-14,87 min,"Comedies, International Movies, Romantic Movies",87,Comedies,No
s4632,Movie,Rafinha Bastos: Ultimatum,N/A,Rafinha Bastos,Brazil,"Friday, 21 September 2018",2018,TV-MA,63 min,Stand-Up Comedy,63,Stand-Up Comedy,No
s4767,Movie,El club de los buenos infieles,N/A,"Raúl Fernández, Fele Martínez, Juanma Cifuentes, Hovik Keuchkerian, Albert Ribalta, Jordi Vilches, Adrián Lastra, Raquel Salvador, Marta Brucart, Betsy Turnez",Spain,"Thursday, 19 July 2018",2018,TV-MA,85 min,"Comedies, International Movies",85,Comedies,No
s4821,Movie,Derren Brown: Miracle,N/A,Derren Brown,United Kingdom,"Friday, 22 June 2018",2018,TV-MA,74 min,International Movies,74,International Movies,No
s5024,Movie,Derren Brown: The Push,N/A,Derren Brown,United Kingdom,"Tuesday, 27 February 2018",2018,TV-MA,69 min,Movies,69,Movies,No
s5053,Movie,Liberated: The New Sexual Revolution,N/A,,"United States, Mexico","Thursday, 1 February 2018",2017,TV-MA,86 min,Documentaries,86,Documentaries,No
s5062,Movie,Mau Nieto: Viviendo sobrio… desde el bar,N/A,Mau Nieto,Mexico,"Friday, 26 January 2018",2018,TV-MA,57 min,Stand-Up Comedy,57,Stand-Up Comedy,No
s5088,Movie,Alejandro Riaño: Especial de stand up,N/A,Alejandro Riaño,Colombia,"Wednesday, 10 January 2018",2018,TV-MA,60 min,Stand-Up Comedy,60,Stand-Up Comedy,No
s5554,Movie,Bridget Christie: Stand Up for Her,N/A,Bridget Christie,United Kingdom,"Friday, 31 March 2017",2016,TV-MA,51 min,Stand-Up Comedy,51,Stand-Up Comedy,No
s5612,Movie,Grillo vs Grillo,N/A,Beppe Grillo,Italy,"Friday, 10 February 2017",2017,TV-MA,96 min,Stand-Up Comedy,96,Stand-Up Comedy,No
s5799,Movie,Jandino: Whatever it Takes,N/A,Jandino Asporaat,United Kingdom,"Friday, 9 September 2016",2016,TV-MA,94 min,Stand-Up Comedy,94,Stand-Up Comedy,No
s5805,Movie,Saudi Arabia Uncovered,N/A,,United Kingdom,"Thursday, 1 September 2016",2016,TV-14,52 min,Documentaries,52,Documentaries,No
s5815,Movie,Real Crime: Supermarket Heist (Tesco Bomber),N/A,,United Kingdom,"Monday, 15 August 2016",2010,TV-14,46 min,Documentaries,46,Documentaries,No
s5968,Movie,'89,N/A,"Lee Dixon, Ian Wright, Paul Merson",United Kingdom,"Wednesday, 16 May 2018",2017,TV-PG,87 min,Sports Movies,87,Sports Movies,No
s5983,Movie,100 Days Of Solitude,N/A,,Spain,"Friday, 6 July 2018",2018,TV-MA,93 min,"Documentaries, International Movies",93,Documentaries,No
s5998,Movie,2015 Dream Concert,N/A,"4Minute, B1A4, BtoB, ELSIE, EXID, EXO, Got7, INFINITE, KARA, Shinee, Sistar, VIXX, Nine Muses, BTS, Secret, Topp Dogg",South Korea,"Friday, 28 April 2017",2015,TV-PG,107 min,"International Movies, Music & Musicals",107,International Movies,No
s6049,Movie,A new Capitalism,N/A,,Brazil,"Tuesday, 12 June 2018",2017,TV-14,76 min,"Documentaries, International Movies",76,Documentaries,No
s6078,Movie,Abdo Mota,N/A,Mohamed Ramadan,Egypt,"Friday, 19 April 2019",2012,TV-MA,100 min,"Action & Adventure, Dramas, International Movies",100,Action & Adventure,Yes
s6109,Movie,Alarmoty in the Land of Fire,N/A,,Egypt,"Monday, 5 August 2019",2017,TV-MA,94 min,"Comedies, International Movies",94,Comedies,No
s6287,Movie,"Berlin, I Love You",N/A,,Germany,"Saturday, 8 June 2019",2019,R,120 min,"Dramas, International Movies, Romantic Movies",120,Dramas,No
s6564,Movie,Dare to Be Wild,N/A,,Ireland,"Sunday, 1 April 2018",2015,TV-PG,100 min,"Dramas, Independent Movies, Romantic Movies",100,Dramas,No
s6608,Movie,Diana: In Her Own Words,N/A,,United Kingdom,"Friday, 1 December 2017",2017,TV-PG,113 min,"Documentaries, International Movies",113,Documentaries,No
s6708,Movie,Ethirmarai,N/A,"Ramanathan, Rakesh",India,"Sunday, 1 April 2018",2018,TV-14,91 min,"International Movies, Music & Musicals, Thrillers",91,International Movies,Yes
s6812,Movie,Frozen Planet: On Thin Ice,N/A,David Attenborough,"United Kingdom, United States, Spain, Germany, Greece, Canada","Thursday, 28 January 2016",2011,TV-PG,47 min,Movies,47,Movies,No
s6813,Movie,Frozen Planet: The Epic Journey,N/A,David Attenborough,"United Kingdom, United States, Spain, Germany, Greece, Canada","Thursday, 28 January 2016",2011,TV-PG,52 min,Movies,52,Movies,No
s6908,Movie,Haapus,N/A,"Makarand Anaspure, Madhura Velankar, Subodh Bhave",India,"Thursday, 15 March 2018",2010,TV-14,138 min,"Comedies, Dramas, International Movies",138,Comedies,No
s7169,Movie,Kanika,N/A,"Sharad Ponkshe, Smita Shewale",India,"Thursday, 1 March 2018",2017,TV-14,110 min,"Horror Movies, International Movies, Thrillers",110,Horror Movies,No
s7291,Movie,LEGO Ninjago: Masters of Spinjitzu: Day of the Departed,N/A,,"Denmark, China","Friday, 1 February 2019",2016,TV-Y7-FV,44 min,"Action & Adventure, Children & Family Movies",44,Action & Adventure,No
s7663,Movie,One Heart: The A.R. Rahman Concert Film,N/A,A.R. Rahman,India,"Wednesday, 1 November 2017",2017,TV-G,87 min,"Documentaries, International Movies, Music & Musicals",87,Documentaries,No
s7686,Movie,Our Shining Days,N/A,"Lulu Xu, Yuchang Peng, Mingjie Luo, Yongxi Liu, Zhongyu Han, Zhaohua Lu",China,"Sunday, 1 July 2018",2017,TV-PG,103 min,"Comedies, Dramas, International Movies",103,Comedies,No
s8269,Movie,The Darkest Dawn,N/A,,United Kingdom,"Saturday, 23 June 2018",2016,TV-MA,75 min,"Action & Adventure, Independent Movies, International Movies",75,Action & Adventure,No
s8331,Movie,The Great Battle,N/A,"Zo In-sung, Nam Joo-hyuk, Park Sung-woong, Bae Seong-woo, Seolhyun, Jung Eun-chae, Yu Oh-seong, Sung Dong-il, Oh Dae-whan",South Korea,"Monday, 8 April 2019",2018,TV-MA,136 min,"Action & Adventure, Dramas, International Movies",136,Action & Adventure,No
s8648,Movie,"Twisted Trunk, Big Fat Body",N/A,"Vijay Maurya, Naman Jain, Usha Nadkarni, Mukesh Chhabra, Prarthana Behere, Jayant Gadekar, Aditi Keskar, Murari Kumar",India,"Sunday, 15 January 2017",2015,TV-14,89 min,"Dramas, International Movies",89,Dramas,No
s8785,Movie,Yoko and His Friends,N/A,"Eileen Stevens, Alyson Leigh Rosenfeld, Sarah Natochenny, H.D. Quinn","Russia, Spain","Saturday, 23 June 2018",2015,TV-Y,78 min,Children & Family Movies,78,Children & Family Movies,No
s22,TV Show,Resurrection: Ertugrul,N/A,"Engin Altan Düzyatan, Serdar Gökhan, Hülya Darcan, Kaan Ta?aner, Esra Bilgiç, Osman Soykut, Serdar Deniz, Cengiz Co?kun, Reshad Strik, Hande Suba??",Turkey,"Wednesday, 22 September 2021",2018,TV-14,5 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas",,International TV Shows,No
s66,TV Show,Numberblocks,N/A,"Beth Chalmers, David Holt, Marcel McCalla, Teresa Gallagher",United Kingdom,"Wednesday, 15 September 2021",2021,TV-Y,6 Seasons,Kids' TV,,Kids' TV,No
s73,TV Show,Jack Whitehall: Travels with My Father,N/A,"Jack Whitehall, Michael Whitehall",United Kingdom,"Tuesday, 14 September 2021",2021,TV-MA,5 Seasons,"British TV Shows, Docuseries, International TV Shows",,British TV Shows,No
s110,TV Show,La casa de papel,N/A,"Úrsula Corberó, Itziar Ituño, Álvaro Morte, Paco Tous, Enrique Arce, Pedro Alonso, María Pedraza, Alba Flores, Miguel Herrán, Jaime Lorente, Esther Acebo, Darko Peric, Kiti Mánver",Spain,"Friday, 3 September 2021",2021,TV-MA,5 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",,Crime TV Shows,No
s339,TV Show,Hunter X Hunter (2011),N/A,"Megumi Han, Mariya Ise, Keiji Fujiwara, Miyuki Sawashiro, Daisuke Namikawa",Japan,"Sunday, 1 August 2021",2014,TV-14,6 Seasons,"Anime Series, International TV Shows",,Anime Series,No
s387,TV Show,Mighty Express,N/A,"Jay Hatton, Zoe Hatz, Meesha Contreras, Dylan Shombing, Tyler Nathan, Leo Orgil, Michela Luci, Ian Ho, Evan Lefeuvre, Annick Obonsawin","United States, Canada","Tuesday, 27 July 2021",2021,TV-Y,4 Seasons,Kids' TV,,Kids' TV,No
s392,TV Show,Wynonna Earp,N/A,"Melanie Scrofano, Shamier Anderson, Tim Rozon, Dominique Provost-Chalkley, Michael Eklund, Katherine Barrell, Greg Lawson, Natascha Girgis","Canada, United States","Monday, 26 July 2021",2020,TV-MA,4 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas",,International TV Shows,No
s513,TV Show,Code Lyoko,N/A,"Raphaelle Bruneau, Sophie Landresse, Marie-Line Landerwyn, Géraldine Frippiat, Carole Baillien, Bruno Mullenaerts, Frédéric Meaux","France, Belgium","Tuesday, 6 July 2021",2007,TV-Y7,4 Seasons,Kids' TV,,Kids' TV,No
s515,TV Show,Cuckoo,N/A,"Andy Samberg, Taylor Lautner, Greg Davies, Helen Baxendale, Tamla Kari, Tyger Drew-Honey, Esther Smith",United Kingdom,"Tuesday, 6 July 2021",2019,TV-MA,5 Seasons,"British TV Shows, International TV Shows, TV Comedies",,British TV Shows,No
s522,TV Show,Kim's Convenience,N/A,"Paul Sun-Hyung Lee, Jean Yoon, Andrea Bang, Simu Liu, Andrew Phung, Nicole Power",Canada,"Tuesday, 6 July 2021",2021,TV-MA,5 Seasons,"International TV Shows, TV Comedies",,International TV Shows,No
s526,TV Show,My Little Pony: Friendship Is Magic,N/A,"Ashleigh Ball, Tabitha St. Germain, Tara Strong, Andrea Libman, Cathy Weseluck, Nicole Oliver","United States, Canada","Tuesday, 6 July 2021",2018,TV-Y,8 Seasons,Kids' TV,,Kids' TV,No
s538,TV Show,Terrace House: Opening New Doors,N/A,"You, Reina Triendl, Yoshimi Tokui, Azusa Babazono, Ryota Yamasato, Shono Hayama",Japan,"Tuesday, 6 July 2021",2018,TV-14,6 Seasons,"International TV Shows, Reality TV",,International TV Shows,No
s541,TV Show,The Worst Witch,N/A,"Bella Ramsey, Clare Higgins, Meibh Campbell, Raquel Cassidy, Jenny Richardson, Miriam Petche, Tallulah Milligan, Wendy Craig, Shauna Shim","United Kingdom, Germany","Tuesday, 6 July 2021",2020,TV-G,4 Seasons,"British TV Shows, Kids' TV",,British TV Shows,No
s545,TV Show,Workin' Moms,N/A,"Catherine Reitman, Dani Kind, Juno Rinaldi, Jessalyn Wanlim, Philip Sternberg, Ryan Belleville, Olunike Adeliyi, Dennis Andres, Katherine Barrell, Sarah McVie, Peter Keleghan",Canada,"Tuesday, 6 July 2021",2021,TV-MA,5 Seasons,"International TV Shows, TV Comedies",,International TV Shows,No
s632,TV Show,The Seven Deadly Sins,N/A,"Yuki Kaji, Sora Amamiya, Misaki Kuno, Aoi Yuki, Tatsuhisa Suzuki, Jun Fukuyama, Mamoru Miyano, Maaya Sakamoto",Japan,"Monday, 28 June 2021",2021,TV-14,5 Seasons,"Anime Series, International TV Shows",,Anime Series,No
s662,TV Show,Call My Agent!,N/A,"Camille Cottin, Thibault De Montalembert, Grégory Montel, Liliane Rovère, Fanny Sidney, Laure Calamy, Nicolas Maury, Stéfi Celma, Assaad Bouab, Isabelle Adjani, Juliette Binoche, Virginie Efira, Christopher Lambert",France,"Saturday, 19 June 2021",2018,TV-MA,4 Seasons,"International TV Shows, TV Comedies, TV Dramas",,International TV Shows,No
s670,TV Show,Locked Up,N/A,"Maggie Civantos, Najwa Nimri, Carlos Hipólito, Roberto Enríquez, Cristina Plazas, Berta Vázquez, Alba Flores, Inma Cuevas, María Isabel Díaz, María Salgueiro, Ramiro Blas, Alberto Velasco, Marta Aledo, Daniel Ortiz, Harlys Becerra, Laura Baena, Jesús Castejón, Verónika Moral",Spain,"Saturday, 19 June 2021",2020,TV-MA,5 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",,Crime TV Shows,No
s678,TV Show,Schitt's Creek,N/A,"Eugene Levy, Catherine O'Hara, Daniel Levy, Annie Murphy, Chris Elliott, Jennifer Robertson, Emily Hampshire, Tim Rozon, Sarah Levy, Dustin Milligan","Canada, United States","Saturday, 19 June 2021",2020,TV-MA,6 Seasons,TV Comedies,,TV Comedies,No
s685,TV Show,Elite,N/A,"Danna Paola, Miguel Herrán, María Pedraza, Itzan Escamilla, Miguel Bernardeau, Jaime Lorente, Álvaro Rico, Arón Piper, Mina El Hammani, Ester Expósito, Omar Ayuso",Spain,"Friday, 18 June 2021",2021,TV-MA,4 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",,Crime TV Shows,Yes
s790,TV Show,Downton Abbey,N/A,"Hugh Bonneville, Jessica Brown Findlay, Samantha Bond, Laura Carmichael, Jim Carter, Raquel Cassidy, Brendan Coyle, Tom Cullen, Michelle Dockery, Kevin Doyle, Siobhan Finneran, Michael Fox, Joanne Froggatt, Matthew Goode, Harry Hadden-Paton, Thomas Howes, Lily James, Rob James-Collier, Rose Leslie, Phyllis Logan, Elizabeth McGovern, Sophie McShera, Lesley Nicol, Maggie Smith, Penelope Wilton",United Kingdom,"Wednesday, 2 June 2021",2015,TV-14,6 Seasons,"British TV Shows, International TV Shows, TV Dramas",,British TV Shows,No
s1180,TV Show,Mighty Morphin Power Rangers,N/A,"Austin St. John, Thuy Trang, Walter Jones, Amy Jo Johnson, David Yost, Jason David Frank, Johnny Yong Bosch, Karan Ashley, Steve Cardenas, Catherine Sutherland, Paul Schrier, Jason Narvy, David Fielding, Richard Steven Horvitz, Barbara Goodson","United States, Japan","Saturday, 20 March 2021",2010,TV-Y7,4 Seasons,Kids' TV,,Kids' TV,No
s1309,TV Show,Booba,N/A,Roman Karev,United Kingdom,"Monday, 15 February 2021",2021,TV-Y7,4 Seasons,"Kids' TV, TV Comedies",,Kids' TV,No
s1355,TV Show,Heartland,N/A,"Amber Marshall, Michelle Morgan, Graham Wardle, Shaun Johnston, Chris Potter, Jessica Amlee, Kerry James, Nathaniel Arcand",Canada,"Monday, 1 February 2021",2019,TV-14,13 Seasons,TV Dramas,,TV Dramas,Yes
s1363,TV Show,Total Drama,N/A,"Clé Bennett, Christian Potenza, Scott McCord, Rachel Wilson, Drew Nelson, Stephanie Anne Mills, Novie Edwards, Megan Fahlenbock, Brian Foud, Emilie-Claire Barlow, Phillip David Lewis, Katie Crown, Sarah Gadon, Peter Oldring, Kristin Fairlie, Dan Petronijevic, Adam Greydon Reid","Canada, United States, France","Monday, 1 February 2021",2015,TV-PG,7 Seasons,"Kids' TV, TV Comedies",,Kids' TV,No
s1409,TV Show,The Magicians,N/A,"Jason Ralph, Arjun Gupta, Hale Appleman, Stella Maeve, Summer Bishil, Olivia Taylor Dudley, Jade Tailor, Rick Worthy, Mackenzie Astin, Kacey Rohl, Charles Mesure, Keegan Connor Tracy, Trevor Einhorn","United States, Canada","Friday, 15 January 2021",2020,TV-MA,5 Seasons,"TV Dramas, TV Sci-Fi & Fantasy",,TV Dramas,No
s1428,TV Show,Inside the World’s Toughest Prisons,N/A,Paul Connolly,United Kingdom,"Friday, 8 January 2021",2021,TV-MA,5 Seasons,"British TV Shows, Crime TV Shows, Docuseries",,British TV Shows,No
s1481,TV Show,Still Game,N/A,"Ford Kiernan, Paul Riley, Jane McCarry, Greg Hemphill, Mark Cox, Gavin Mitchell, Sanjeev Kohli",United Kingdom,"Wednesday, 30 December 2020",2018,TV-14,9 Seasons,"British TV Shows, Classic & Cult TV, International TV Shows",,British TV Shows,No
s1570,TV Show,Masameer Classics,N/A,"Malik Nejer, Abdulaziz Alshehri",Saudi Arabia,"Wednesday, 9 December 2020",2013,TV-14,4 Seasons,"International TV Shows, TV Comedies",,International TV Shows,No
s1619,TV Show,Octonauts,N/A,"Keith Wickham, Jo Wyatt, Ross Breen, Simon Greenall, Paul Panting, Rob Rackstraw, Teresa Gallagher, Shelley Longworth","United States, Ireland, United Kingdom, India","Tuesday, 1 December 2020",2015,TV-Y,4 Seasons,"British TV Shows, Kids' TV",,British TV Shows,No
s1623,TV Show,Stargate SG-1,N/A,"Richard Dean Anderson, Michael Shanks, Amanda Tapping, Christopher Judge, Don S. Davis, Corin Nemec, Ben Browder, Beau Bridges, Gary Jones","United States, Canada","Tuesday, 1 December 2020",2006,TV-MA,10 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Sci-Fi & Fantasy",,Classic & Cult TV,No
s1699,TV Show,The Crown,N/A,"Claire Foy, John Lithgow, Matt Smith, Vanessa Kirby, Jared Harris, Victoria Hamilton, Eileen Atkins, Jeremy Northam, Alex Jennings, Ben Miles, Pip Torrens, Will Keen, Harry Hadden-Paton, Daniel Ings, Greg Wise, Harriet Walter, Lia Williams, Matthew Goode, Anton Lesser","United Kingdom, United States","Sunday, 15 November 2020",2020,TV-MA,4 Seasons,"British TV Shows, International TV Shows, TV Dramas",,British TV Shows,No
s1760,TV Show,LEGO Ninjago: Masters of Spinjitzu,N/A,"Vincent Tong, Jillian Michaels, Ian James Corlett, John Novak, Paul Dobson, Michael Adamthwaite, Kelly Metzger, Brent Miller, Kirby Morrow, Brian Drummond, Mark Oliver, Michael Kopsa","Denmark, Singapore, Canada, United States","Sunday, 1 November 2020",2019,TV-Y7,10 Seasons,Kids' TV,,Kids' TV,No
s1766,TV Show,The Garfield Show,N/A,"Frank Welker, Wally Wingert, Gregg Berger","France, United States","Sunday, 1 November 2020",2018,TV-Y,4 Seasons,"Kids' TV, TV Comedies",,Kids' TV,No
s1848,TV Show,Fireman Sam,N/A,"Steven Kynman, David Carling, Tegwen Tucker, Su Douglas, Andrew Hodwitz, Dave Pender, Lily Cassano, Carter Treneer, Sarah Lynn Strange",United Kingdom,"Thursday, 15 October 2020",2018,TV-Y,4 Seasons,"British TV Shows, Kids' TV",,British TV Shows,No
s1879,TV Show,The 100,N/A,"Eliza Taylor, Paige Turco, Bob Morley, Marie Avgeropoulos, Christopher Larkin, Henry Ian Cusick, Isaiah Washington, Lindsey Morgan, Devon Bostick, Richard Harmon, Ricky Whittle, Jarod Joseph, Chelsey Reist, Sachin Sahel, Adina Porter","United States, Canada","Thursday, 8 October 2020",2020,TV-MA,7 Seasons,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",,TV Action & Adventure,No
s1934,TV Show,Wentworth,N/A,"Danielle Cormack, Nicole da Silva, Kate Atkinson, Celia Ireland, Shareena Clanton, Aaron Jeffery, Robbie Magasiva, Katrina Milosevic, Jacqueline Brennan, Ra Chapman, Pamela Rabe, Sigrid Thornton, Socratis Otto, Bernard Curry, Tammy MacIntosh, Kate Jenkinson",Australia,"Wednesday, 30 September 2020",2020,TV-MA,8 Seasons,"Crime TV Shows, TV Dramas",,Crime TV Shows,Yes
s2070,TV Show,H,N/A,"Jamel Debbouze, Éric Judor, Ramzy Bedia, Catherine Benguigui, Sophie Mounicot, Jean-Luc Bideau",France,"Tuesday, 1 September 2020",2002,TV-MA,4 Seasons,"International TV Shows, TV Comedies",,International TV Shows,No
